Group,Volume
F_ALL,3.9160960064826953
F_ALL,5.27333222997864
F_ALL,4.8305001227445015
F_ALL,4.585089627702833
F_ALL,4.697072506920897
F_ALL,5.703617584962352
F_ALL,5.993909566468425
F_ALL,6.23634396014166
F_ALL,5.515518005489113
F_ALL,4.245721332844723
F_ALL,4.6246489755177365
F_ALL,4.962457936890469
F_ALL,4.226693591075722
F_ALL,4.5366083944495
F_ALL,7.165984188095937
F_ALL,4.066690626582439
F_ALL,6.307005789144487
F_ALL,4.080461623436598
F_ALL,5.2409714957854
F_ALL,6.299599889060893
F_ALL,5.229510843872055
F_ALL,6.650452231724767
F_ALL,4.835723419979259
F_ALL,6.292627754539467
F_ALL,4.256380270306613
F_ALL,5.975446601294025
F_ALL,5.22097134659925
F_ALL,6.438006232894607
F_ALL,4.961321435054836
F_ALL,3.7526155262704735
F_ALL,5.471663462665357
F_ALL,4.351744231872008
F_ALL,5.373933397477913
F_ALL,3.8283187170967463
F_ALL,5.291689054881242
F_ALL,5.6295169909573515
F_ALL,5.690020273564035
F_ALL,5.392917781287473
F_ALL,4.912192729708792
F_ALL,4.962780962415902
F_ALL,4.483933627393316
F_ALL,4.769084677025609
F_ALL,4.3523771766142385
F_ALL,4.541057668709978
F_ALL,5.644846470540802
F_ALL,5.103426950547466
F_ALL,4.643533720721053
F_ALL,5.14645811788835
F_ALL,6.528710155731891
F_ALL,4.8391696358525484
F_ALL,6.373324709137585
F_ALL,4.454825459532894
F_ALL,6.143863150855004
F_ALL,4.9584549808154765
F_ALL,4.110930574111663
F_ALL,4.880771223201721
F_ALL,4.402651118659602
F_ALL,4.933269061938382
F_ALL,5.522284655357518
F_ALL,5.036224837480648
F_ALL,5.236053673758222
F_ALL,5.324004333638099
F_ALL,4.7548391943355055
F_ALL,5.744499182431027
F_ALL,4.603472661452033
F_ALL,5.323781961673297
F_ALL,4.498516544322004
F_ALL,6.508488752142527
F_ALL,4.919911900462879
F_ALL,7.445834766630248
F_ALL,5.743473210229211
F_ALL,6.199007851733808
F_ALL,5.073268994064001
F_ALL,5.047974004887673
F_ALL,5.410025222460562
F_ALL,5.0950638180959835
F_ALL,4.998235731185047
F_ALL,4.913044499230911
F_ALL,4.114964139556363
F_ALL,5.56335823783142
F_ALL,5.702416978618666
F_ALL,5.637279562540825
F_ALL,4.235797826607085
F_ALL,4.631959175894532
F_ALL,4.861863394199367
F_ALL,5.406531447816756
F_ALL,5.6152240358406935
F_ALL,4.840834803372277
F_ALL,4.336941061262345
F_ALL,5.371830570997244
F_ALL,5.667403847021355
F_ALL,5.135667790390214
F_ALL,5.274959546974135
F_ALL,6.897889243972781
F_ALL,5.256723505524776
F_ALL,5.6375557066463
F_ALL,5.269591553946001
F_ALL,6.063182615279857
F_ALL,5.177338736741999
F_ALL,4.7464907343922755
F_ALL,5.773879199964998
F_ALL,6.014925544691184
F_ALL,4.36125970921048
F_ALL,5.339486083841826
F_ALL,5.588963014279809
F_ALL,4.682543179189328
F_ALL,4.811100464336939
F_ALL,3.9684844706611355
F_ALL,4.4256304707923135
F_ALL,6.1915808141815765
F_ALL,5.218615699462009
F_ALL,4.533148479216639
F_ALL,6.700540678716117
F_ALL,5.527659378967241
F_ALL,6.036942095261417
F_ALL,4.822530225350815
F_ALL,4.600988412673423
F_ALL,5.932430977886795
F_ALL,6.070322196820306
F_ALL,4.3050167504205445
F_ALL,5.78831305352056
F_ALL,5.534235858487331
F_ALL,6.068843178557601
F_ALL,6.38594000570911
F_ALL,4.433392108026665
F_ALL,4.5613148555640874
F_ALL,4.945447285789429
F_ALL,6.1942133193183615
F_ALL,5.537387549636481
F_ALL,5.255178023135418
F_ALL,5.332966519107355
F_ALL,4.653723605643157
F_ALL,4.035609936992112
F_ALL,4.703590203321154
F_ALL,4.180052789405614
F_ALL,5.061096810126705
F_ALL,4.604169973326445
F_ALL,4.088496766110209
F_ALL,6.583032027208394
F_ALL,4.630852200166891
F_ALL,4.447220813952128
F_ALL,8.42214411026457
F_ALL,5.424946817101237
F_ALL,4.852251173387413
F_ALL,4.032534333188537
F_ALL,4.445561992482335
F_ALL,5.526000964111503
F_ALL,5.182464779696344
F_ALL,6.268648321558756
F_ALL,5.116607218707625
F_ALL,5.507309768755598
F_ALL,5.150745069099883
F_ALL,4.438906374110121
F_ALL,4.722892803719622
F_ALL,6.546386700423777
F_ALL,5.31926231433771
F_ALL,4.690434285619788
F_ALL,4.661868070831561
F_ALL,4.7816978116345625
F_ALL,5.819339589964955
F_ALL,4.161852276090958
F_ALL,4.418456414873654
F_ALL,5.950125469030514
F_ALL,5.018268172143565
F_ALL,5.073380373686815
F_ALL,4.670688241903591
F_ALL,5.747133252147151
F_ALL,4.678034214774677
F_ALL,5.30704197061229
F_ALL,4.479327024900473
F_ALL,5.114746774524023
F_ALL,4.258245257505766
F_ALL,5.570647057234413
F_ALL,4.685528290752468
F_ALL,5.074360517481993
F_ALL,4.5999995083871825
F_ALL,4.667785109037913
F_ALL,4.515444742659855
F_ALL,5.384178282167369
F_ALL,5.55853138291702
F_ALL,6.833309102400651
F_ALL,4.64610785531008
F_ALL,5.690112783729858
F_ALL,6.155019717414042
F_ALL,4.794179946031952
F_ALL,5.887326009516855
F_ALL,4.8254340462742995
F_ALL,5.088729120707008
F_ALL,6.241954655323311
F_ALL,6.290491491620713
F_ALL,4.7188100844615555
F_ALL,4.516063223719692
F_ALL,4.697306986922768
F_ALL,5.721809557251963
F_ALL,4.654222535338513
F_ALL,5.313245765034309
F_ALL,5.595699803233646
F_ALL,5.142557666387363
F_ALL,4.349891289596255
F_ALL,4.958540813472799
F_ALL,5.084560111753089
F_ALL,4.093812117885061
F_ALL,4.073325609775017
F_ALL,4.4529625464723726
F_ALL,5.583597156596007
F_ALL,4.592175295789349
F_ALL,6.361454679391419
F_ALL,5.547998127471861
F_ALL,4.998786128328152
F_ALL,6.114236664362171
F_ALL,3.8759472639159473
F_ALL,7.6233774840800566
F_ALL,5.603077890685026
F_ALL,7.230727719979039
F_ALL,5.325281897836701
F_ALL,4.4966816106713745
F_ALL,3.914006739668901
F_ALL,5.085177264858943
F_ALL,5.0904229889957175
F_ALL,5.44647683415823
F_ALL,4.9819483474691895
F_ALL,4.78960781904534
F_ALL,4.501213770177677
F_ALL,5.710683288990201
F_ALL,5.338330465312228
F_ALL,5.551936633757182
F_ALL,4.064883242730979
F_ALL,5.816102039940162
F_ALL,4.060863907114782
F_ALL,5.462220000203145
F_ALL,5.0060666739347965
F_ALL,4.191116656039875
F_ALL,4.720051610311773
F_ALL,5.036738365846172
F_ALL,5.594432930332577
F_ALL,4.256120266058304
F_ALL,4.567793531791275
F_ALL,4.449811988462646
F_ALL,6.879334841146496
F_ALL,5.099025305252679
F_ALL,5.40344613046186
F_ALL,4.056122894344288
F_ALL,4.628379118072763
F_ALL,4.445240135831103
F_ALL,7.14808927917101
F_ALL,5.664774033024106
F_ALL,4.406921640310181
F_ALL,4.276644249846719
F_ALL,4.660167169121469
F_ALL,5.127374270948251
F_ALL,7.05272185566638
F_ALL,5.784077081318194
F_ALL,6.309432001536912
F_ALL,5.843265605348484
F_ALL,5.571146655966861
F_ALL,4.154472838309114
F_ALL,6.471828384539692
F_ALL,6.125384637507043
F_ALL,6.247616156520337
F_ALL,4.819424831881185
F_ALL,4.753279303907782
F_ALL,5.278681203004338
F_ALL,4.87982535494774
F_ALL,4.802566084324624
F_ALL,5.367767091513444
F_ALL,5.2123963985246915
F_ALL,5.364186428011023
F_ALL,4.581175767131695
F_ALL,4.515734796630034
F_ALL,3.965723408813386
F_ALL,4.081920231514023
F_ALL,4.153690663069572
F_ALL,5.785823204372504
F_ALL,5.7441919839702855
F_ALL,4.692427455138165
F_ALL,5.891606655024565
F_ALL,5.022144822045902
F_ALL,4.822609847970805
F_ALL,4.620153490738814
F_ALL,5.276960798650555
F_ALL,5.085183189528068
F_ALL,4.782363901185062
F_ALL,4.483656716705891
F_ALL,5.281766404325627
F_ALL,5.1033639570769775
F_ALL,6.415252676657187
F_ALL,6.023781190938426
F_ALL,4.044645176566692
F_ALL,4.006164559187945
F_ALL,5.045281262328875
F_ALL,5.530176088219725
F_ALL,4.099183580602554
F_ALL,4.245237681887956
F_ALL,4.641491134802302
F_ALL,3.8973894561528724
F_ALL,4.6319158059347005
F_ALL,5.177147581427884
F_ALL,4.272632706633588
F_ALL,7.110757974263261
F_ALL,4.7296807567924075
F_ALL,3.5195181376377547
F_ALL,5.046356135534674
F_ALL,5.07284540491283
F_ALL,5.316817503628358
F_ALL,4.787812450602016
F_ALL,5.632346031526914
F_ALL,5.32469622577127
F_ALL,4.69048096497081
F_ALL,4.778571628393998
F_ALL,4.886899160744658
F_ALL,6.347098155092302
F_ALL,4.873961500664157
F_ALL,5.021305303221983
F_ALL,4.568636631800749
F_ALL,4.371599305617507
F_ALL,5.219244973990993
F_ALL,4.856559117898766
F_ALL,5.429835268132741
F_ALL,5.630930394284892
F_ALL,4.233097009491789
F_ALL,4.5666715344319675
F_ALL,5.932379426136365
F_ALL,6.20899570639531
F_ALL,5.1799446413354255
F_ALL,3.8096897144072366
F_ALL,4.579972183636882
F_ALL,4.685244326211525
F_ALL,4.539722960570307
F_ALL,5.489654359744261
F_ALL,4.985748728243467
F_ALL,5.521062767040391
F_ALL,4.820379431475402
F_ALL,6.273973605809268
F_ALL,5.219327093810958
F_ALL,4.795835455589306
F_ALL,5.932184996827207
F_ALL,4.1722371817491615
F_ALL,5.610181534688458
F_ALL,4.858592839397562
F_ALL,5.875569367729411
F_ALL,5.028627417619836
F_ALL,8.95815928615477
F_ALL,5.671183963150194
F_ALL,4.7339959246344785
F_ALL,4.395417769655851
F_ALL,4.362997299233835
F_ALL,4.916418054817377
F_ALL,3.637953825654376
F_ALL,6.200249785848178
F_ALL,4.305208419998096
F_ALL,4.735067659103152
F_ALL,4.523535235323835
F_ALL,5.058869636090982
F_ALL,5.361138809785974
F_ALL,6.316410686678817
F_ALL,3.8496239957610663
F_ALL,5.642919270572873
F_ALL,5.8508232628237264
F_ALL,5.516992582725671
F_ALL,5.1446646109575855
F_ALL,5.572698984813699
F_ALL,5.3662528406088486
F_ALL,5.247752013888316
F_ALL,5.2093268799217585
F_ALL,5.6791733465260075
F_ALL,5.7580424674765665
F_ALL,4.754854302380848
F_ALL,4.034874176474764
F_ALL,7.03496600708887
F_ALL,5.946405447202991
F_ALL,5.5893939458866635
F_ALL,5.888119072687911
F_ALL,5.138219679619163
F_ALL,4.6376874880370105
F_ALL,5.524947636176392
F_ALL,5.3953895087604264
F_ALL,6.052026644067542
F_ALL,6.377675699748669
F_ALL,3.9482891797801987
F_ALL,5.81933406625565
F_ALL,4.882347050972031
F_ALL,3.4766379492478685
F_ALL,5.875017545974625
F_ALL,4.422393755136983
F_ALL,4.046677943988192
F_ALL,4.5335354166065995
F_ALL,5.774009575247543
F_ALL,6.405880486696954
F_ALL,5.511347492422065
F_ALL,5.736612841845704
F_ALL,4.921904976792129
F_ALL,4.871462689769666
F_ALL,6.728247093323819
F_ALL,4.397063901709768
F_ALL,5.355015376620198
F_ALL,6.5247786760818975
F_ALL,6.038321942312316
F_ALL,3.4029250323857574
F_ALL,4.9340382977582555
F_ALL,7.115594983411946
F_ALL,6.532494675618893
F_ALL,4.245194195512435
F_ALL,5.86443970756972
F_ALL,6.415359451760985
F_ALL,5.584445810940978
F_ALL,4.976211504438332
F_ALL,5.728720765711992
F_ALL,6.425423020827051
F_ALL,4.915309226952967
F_ALL,5.195453387956796
F_ALL,5.073711097862105
F_ALL,7.210278690360153
F_ALL,3.8445788471662348
F_ALL,6.562094884004492
F_ALL,4.749778562257578
F_ALL,5.0895670264273845
F_ALL,6.165070460842393
F_ALL,4.641142478391468
F_ALL,6.322821392753295
F_ALL,6.521232200520555
F_ALL,4.717539211814212
F_ALL,4.184755348672436
F_ALL,5.628840291525839
F_ALL,5.373344879926088
F_ALL,3.9955853608709524
F_ALL,7.2036214013966955
F_ALL,6.599593779569488
F_ALL,6.4253033374574615
F_ALL,9.377151739715865
F_ALL,5.4962737454271995
F_ALL,4.191898699804774
F_ALL,5.4843744509588355
F_ALL,4.8749280284175205
F_ALL,5.698424935347881
F_ALL,6.723105604651291
F_ALL,6.078629063225904
F_ALL,5.328889915461088
F_ALL,5.889721053200616
F_ALL,4.1550618703585185
F_ALL,6.146929274704756
F_ALL,5.787292871779496
F_ALL,5.002988019244882
F_ALL,4.874621862185813
F_ALL,5.5731464931461785
F_ALL,4.466304994800957
F_ALL,5.3713457165540825
F_ALL,6.594923028333429
F_ALL,6.316641853297795
F_ALL,5.000959670331613
F_ALL,6.232311788439076
F_ALL,4.41357622080223
F_ALL,4.504432031711814
F_ALL,5.590816456386514
F_ALL,8.39286442690164
F_ALL,4.618519304728206
F_ALL,5.095273475163091
F_ALL,4.628327823721475
F_ALL,5.275959872011758
F_ALL,4.6807038267377274
F_ALL,5.95883813673445
F_ALL,4.931286329049374
F_ALL,3.74746142395921
F_ALL,5.006315739476559
F_ALL,4.673931501713528
F_ALL,5.39557442727297
F_ALL,6.374047059648653
F_ALL,5.875157811517416
F_ALL,4.057461895123968
F_ALL,5.868556124422226
F_ALL,5.665648612087729
F_ALL,4.264967949355947
F_ALL,4.598906763316732
F_ALL,5.328738857179994
F_ALL,5.249716639272118
F_ALL,5.833170518444077
F_ALL,4.7225085098037365
F_ALL,5.2218870635585954
F_ALL,4.802604965770625
F_ALL,3.932387194406782
F_ALL,5.480975055888898
F_ALL,3.6562400978602985
F_ALL,5.828165227227129
F_ALL,4.958079594726084
F_ALL,5.071749274519655
F_ALL,5.136573176896782
F_ALL,4.517698394827034
F_ALL,5.286601561764921
F_ALL,4.140615805107256
F_ALL,4.35588459783748
F_ALL,4.81765823393805
F_ALL,5.598993732599194
F_ALL,5.132500111832106
F_ALL,5.031423121665292
F_ALL,4.911149857963642
F_ALL,6.6987403787368685
F_ALL,6.251319309394557
F_ALL,5.374519479126075
F_ALL,4.981694087786743
F_ALL,4.425246686142812
F_ALL,6.7567919177726665
F_ALL,4.918067206395254
F_ALL,6.392616792046983
F_ALL,5.401596424873955
F_ALL,4.450331767838487
F_ALL,5.523080288140556
F_ALL,4.686945972954407
F_ALL,4.82578485973391
F_ALL,4.537066008589903
F_ALL,5.51988508119332
F_ALL,4.567813537459492
F_ALL,5.5323169599685444
F_ALL,4.342361818784096
F_ALL,6.829320972862772
F_ALL,4.503032288329112
F_ALL,4.087236339907745
F_ALL,6.182402568598737
F_ALL,3.5550286205463664
F_ALL,5.554120937469377
F_ALL,5.4914834751235055
F_ALL,5.916053494274358
F_ALL,4.64497122900742
F_ALL,6.392895515523432
F_ALL,6.550621562612245
F_ALL,4.686919393956111
F_ALL,5.712729188679739
F_ALL,5.099709797434505
F_ALL,3.9755999347738507
F_ALL,4.446738686392982
F_ALL,5.2342416310263
F_ALL,5.303343078100357
F_ALL,6.595308913512286
F_ALL,5.019437872449245
F_ALL,4.787083624191153
F_ALL,5.134916933231927
F_ALL,5.30585983202973
F_ALL,4.403012680603402
F_ALL,4.327566384444564
F_ALL,5.259377448789186
F_ALL,5.417661722068943
F_ALL,4.2259658686616755
F_ALL,4.603175723165072
F_ALL,5.020424715867363
F_ALL,4.111654355177556
F_ALL,5.360122533711736
F_ALL,4.783182586108501
F_ALL,3.5154253490918843
F_ALL,5.141326319563149
F_ALL,6.4029022617450115
F_ALL,5.305638136232859
F_ALL,4.75222585282537
F_ALL,4.350679585389986
F_ALL,5.6469632652477735
F_ALL,6.387111455737265
F_ALL,4.302259932936027
F_ALL,5.1901914518302155
F_ALL,5.5575860457405355
F_ALL,4.933349087264942
F_ALL,4.7801235464754415
F_ALL,4.758802199988382
F_ALL,5.4481648831281655
F_ALL,4.101820784963642
F_ALL,5.004077366745569
F_ALL,4.310799718876054
F_ALL,5.107298498792147
F_ALL,6.432392934717423
F_ALL,6.1539385949733445
F_ALL,6.9283085753779785
F_ALL,5.323546572592277
F_ALL,5.396301461741136
F_ALL,4.339005644740872
F_ALL,5.018279565568441
F_ALL,5.40559704406228
F_ALL,6.480563694508581
F_ALL,4.414316416916951
F_ALL,5.668812258553114
F_ALL,5.499521542724168
F_ALL,4.871963129246554
F_ALL,4.5986296429775555
F_ALL,5.631696056424487
F_ALL,6.594356856897957
F_ALL,5.4641295261435125
F_ALL,3.950233500893171
F_ALL,3.3933964826482033
F_ALL,5.55144737911598
F_ALL,4.401124210095137
F_ALL,5.269611117257214
F_ALL,4.489394316450378
F_ALL,5.269069465641544
F_ALL,5.659716532747773
F_ALL,4.607288940252852
F_ALL,6.019364422428758
F_ALL,6.164926322787479
F_ALL,4.574191342057081
F_ALL,4.899679599042354
F_ALL,5.004243002677282
F_ALL,3.2950550549975097
F_ALL,4.2051772738718904
